"location_name","city","reviewer_name","review_date","star_rating","review_text","owner_response","review_url"
"Los Tres Amigos Plymouth","Plymouth","Anthony Smith Sr.","2019-04-15","1","We had a Meeting there for 3 days over the weekend of April 5-7 2019 Friday, Saturday and Sunday In the basement banquet room. At first sight the place was really nice and since it was a restaurant we all decided to eat lunch there and sat at the bar.
Friday was ok but I noticed that the bartender was only speaking to the 3 Latino guys who spoke Spanish but no big deal the food was ok so we paid and left. Then Saturday lunch time comes and we sat at the bar again but this time was a very negative and angering situation. The bar seats 8 people at the bar and another 8 at tables in the bar, there were 9 of us in the bar area from left to right there were 2 white guys,1 Latino guy, 2 black guys, 2 Latino guys 1 white guy there was also a 9th person in the bar area but not at the bar (white guy).
The waiter took everyone's order and personally brought their food out to them except the 2 black guys, he had a busboy come out from the back, take his apron off and instructed him in front of us to take the black guys order which he did. This was an obvious attempt to make the black guys feel uncomfortable, belittled,  unwelcome and demeaned it made the entire experience uncomfortable for all in our group. We were all very angered, disgusted and disappointed with the entire experience, it had such a negative impact on our group that after lunch we talked about it for about 30 minutes. After a brief discussion a few of us decided that we would never patronize this establishment again.
THIS SORT OF PREJUDICE SHOULDN'T BE TOLERATED AT ANY PLACE IN AMERICA

To the owner who replied to my review not only did their order get taken first but their food was coming out to them while the busboy was still taking our order......so no sir this wasn't a simple mistake your employee/ the bartender never even spoke to us or acknowledged we were even there other than telling the busboy to take our order.
So if this kinda thing really isn't tolerated at your establishment....then you might not wanna simply try to belittle the seriousness of this situation and actually address it to your staff.....either way we wont be back!","Hello, we are pretty sure that their food took longer, but we don't accept any type of discrimination in our restaurants. We apologize if the situation made you feel uncomfortable.",""
"Los Tres Amigos Michigan Center","Michigan Center","Steve B","2019-04-15","5","","Hello Steve, we are happy to hear that you had a good experience. Come back soon.",""
"Los Tres Amigos Owosso","Owosso","Darwin Evans","2019-04-16","5","Amazing food and always above and beyond service every time!","Thanks for your review, Darwin! We appreciate you taking the time to share your experience. It's fantastic to hear you enjoyed the food and found the service exceptional. Your feedback means a lot to us and it's customers like you that make our job wonderful. We look forward to serving you again soon!","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZMmZXTV9BRRAB"
"Los Tres Amigos Jackson","Jackson","Carole Deshazor","2019-04-16","5","Very nice 👍","Hello Carole, we are happy to hear that you had a good experience. Come back soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZbFoyRmdnRRAB"
"Los Tres Amigos Jackson","Jackson","Kim Widmaier","2019-04-16","4","","Hello Kim, we are glad that you had a good experience. We hope you visit us again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZdVkyTmtnRRAB"
"Mi Lindo San Blas Detroit","Detroit","Cleyber alberto De leon hernandez","2019-04-16","5","(Translated by Google) Great atmosphere, delicious food, and very friendly waitresses. Visiting from Cincinnati, Ohio. Very Mexican.

(Original)
Buen ambiente hoy en día bueno comida deliciosa y las meseras muy amables visitando desde Cincinnati Ohio muy mexicano","Hola Cleyber, gracias por visitarnos. Vuelve pronto.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZMVlLa0ZnEAE"
"Los Tres Amigos Lansing","Lansing","Marco Smith","2019-04-16","5","","Hello Marco, thank you for the 5 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.",""
"Los Tres Amigos Owosso","Owosso","Chris Strachan","2019-04-17","5","","Hello Chris, we are glad that you had a good experience. We hope you visit us again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZOWFMbnpRRRAB"
"Los Tres Amigos Mason","Mason","Mark McGee","2019-04-17","4","Good food, good service!","Hello Mark, thank you for the 4 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZdzRmT2tnRRAB"
"Los Tres Amigos Jackson","Jackson","Solar Panel","2019-04-17","3","It's alright... good servers","Hello Solar, thank you for visiting us. Have a wonderful day.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZdy0zRFZBEAE"
"Los Tres Amigos Jackson","Jackson","Jessica Snider","2019-04-17","4","Great experience quick and friendly service","Hello Jessica, thank you for the 4 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZdzlYcHRRRRAB"
"Mi Lindo San Blas Detroit","Detroit","Baldo Pereyra's","2019-04-17","3","(Translated by Google) Nice place, but I expected better food.

(Original)
Buen lugar pero esperaba algo mejor de la comida","Hola Baldomero, gracias por visitarnos. Vuelve pronto!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZN2VxdEp3EAE"
"Los Tres Amigos Holt","Holt","Carolyn Peterson","2019-04-17","5","Excellent food and service.","Hello Carolyn, we are glad that you had a good experience. We hope you visit us again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZN1lHaHdBRRAB"
"Los Tres Amigos Howell","Howell","Jeffrey Hinzman Jr","2019-04-17","5","The Carne asada is the best I ever had.","Hello Jeffrey, we are glad that you had a good experience. We hope you visit us again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZX2VqMGtBRRAB"
"Los Tres Amigos Livonia","Livonia","Mark D","2019-04-17","4","","Hello Mark, thank you for the 4 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.",""
"Los Tres Amigos Lansing","Lansing","Tasha Woodard","2019-04-17","5","","Hello Tasha, thank you for the 5 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.",""
"Los Tres Amigos Canton","Canton","muhammad saeed","2019-04-17","5","","Hello Muhammad, thank you for the 5 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.",""
"Los Tres Amigos Plymouth","Plymouth","Amartya Sen","2019-04-17","5","","Hello Amartya, we are glad that you had a good experience. We hope you visit us again soon.",""
"Los Tres Amigos Livonia","Livonia","Michael Atherton","2019-04-18","5","Was very good.  We were pleasantly surprised!! Competes with Southwest Dettoit.","Hello Michael, thank you for the 5 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.",""
"Los Tres Amigos Livonia","Livonia","Kevin Paterson","2019-04-18","2","","Hello Kevin, we are sorry to know that you didn't have a good experience in your last visit. We hope you give us another chance.",""
"Los Tres Amigos Lansing","Lansing","Russ Daniels","2019-04-18","4","¡Excellenté!","Hola Russ, gracias por visitarnos. Vuelve pronto.",""
"Los Tres Amigos West Jackson","Jackson","John L","2019-04-18","4","","Hello John, thank you for the 4 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.",""
"Los Tres Amigos Owosso","Owosso","Luis Garza","2019-04-19","5","Wonderful service and great food","Hello Luis, thank you for the 5 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZaV9xc05REAE"
"Los Tres Amigos Mason","Mason","JoAnna McPherson","2019-04-19","4","","Hello JoAnna, thank you for the 4 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZaTdibE9BEAE"
"Los Tres Amigos Jackson","Jackson","Thomas miller","2019-04-19","5","","Hello Thomas, we are glad that you had a good experience. We hope you visit us again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZODZERnhBRRAB"
"Los Tres Amigos Jackson","Jackson","Dwayne B","2019-04-19","4","Decent restaurant","Hello Dwayne, thank you for the 4 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZMDVIeEl3EAE"
"Los Tres Amigos Holt","Holt","asia edgington","2019-04-19","5","Yummy food","Hello Asia, we are glad that you had a good experience. We hope you visit us again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZaV9XLXBBRRAB"
"Los Tres Amigos Lansing","Lansing","Majik Carr","2019-04-19","5","Yummy food & great service! The shrimp cocktail is my favorite.","Hello Majik, we are happy to hear that you had a good experience. Come back soon.",""
"Los Tres Amigos Lansing","Lansing","Deborah Brown","2019-04-19","5","It's always so enjoyable to visit Los Tres Amigos.  The people who work there have big smiles on their faces and a cheerful tone in their voice.  I love the way it's decorated.  There is professional artistry here and it brightens up the whole place.  Then there's the food.  I got the pork carnatas.  The rice was so moist, and the pork was wonderful.  Of course I couldn't finish it all so I could make room for afew more sips of the tasty margarita.  If you like authentic Mexican food, this is the place.","Hello Deborah, we are happy to hear that you had a good experience. Come back soon.",""
"Los Tres Amigos Lansing","Lansing","Jonathon Pettigrew","2019-04-19","3","Not the best service but has one of my favorite dish.","Hello Jonathon, thank you for visiting us. Have a wonderful day.",""
"Los Tres Amigos Lansing","Lansing","Mangi Kaur","2019-04-19","5","","Hello Mangi, we are happy to hear that you had a good experience. Come back soon.",""
"Los Tres Amigos Canton","Canton","Karra Knall","2019-04-19","5","","Hello Karra, we are glad that you had a good experience. We hope you visit us again soon.",""
"Los Tres Amigos Plymouth","Plymouth","Bob Kraemer","2019-04-19","5","","Hello Bob, we are glad that you had a good experience. We hope you visit us again soon.",""
"Los Tres Amigos Michigan Center","Michigan Center","Randy King","2019-04-19","3","Quick service ,great taco salad.","Hello Randy, thank you for visiting us. Have a wonderful day.",""
"Los Tres Amigos Jackson","Jackson","Robert Mills","2019-04-20","5","Love the Mexican food","Hello Robert, we are happy to hear that you had a good experience. Come back soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZeV9ETGtBRRAB"
"Los Tres Amigos Jackson","Jackson","Andrew Duda","2019-04-20","5","","Hello Andrew, we are happy to hear that you had a good experience. Come back soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZaTh1UXl3RRAB"
"Mi Lindo San Blas Detroit","Detroit","Rocio Vizcarra","2019-04-20","5","","Hello Rocio, thank you for the 5 stars. We are happy to know that your last visit was a pleasant experience. Have a good day.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZaV8yUHFnRRAB"
"Los Tres Amigos Holt","Holt","Robert Mills","2019-04-20","5","","Hello Robert, we are happy to hear that you had a good experience. Come back soon.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNZeTRqREpBEAE"
"Los Tres Amigos Holt","Holt","Becca Paul","2019-04-20","5","","Hello Rebecca, we are happy to hear that you had a good experience. Come back soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNZaTVmSm93RRAB"
"Los Tres Amigos Livonia","Livonia","Cam","2019-04-20","5","(Translated by Google) Delicious.

(Original)
Delicioso.","Hello Craig, we are happy to hear that you had a good experience. Come back soon.",""
"Los Tres Amigos Livonia","Livonia","Camille Horton","2019-04-20","4","","Hello Camille, we are glad that you had a good experience. We hope you visit us again soon.",""
"Los Tres Amigos Livonia","Livonia","darius cutright","2019-04-20","4","","Hello Darius, we are happy to hear that you had a good experience. Come back soon.",""
"Los Tres Amigos Livonia","Livonia","Khimya Singh","2019-04-20","4","Good","Hello Khimya, we are glad that you had a good experience. We hope you visit us again soon.",""
"Los Tres Amigos Chelsea","Chelsea","Justin Cieply","2019-04-20","3","My server Noelle was great we had a very good time. The food was good and very fast especially for a Friday.","Hello Justin, thank you for visiting us. Have a wonderful day.",""
"Los Tres Amigos Plymouth","Plymouth","Emily Heid","2019-04-20","2","My husband went there for date night two nights ago. We both enjoyed our meals and everything was fine. However, since then I have had the stomach flu. I cannot guarantee it was from eating there, however, I do not think I will risk going back.","Hello Emily, thank you for visiting us. Have a wonderful day and we hope that you get better.",""
